513;Mrowisko autor: Edward O. Wilson;obca;1;1;80;zł;31.71;1;0;1;http://www.matras.pl/media/catalog/product/m/r/mrowisko_IMAGE1_245631.jpg.jpg;0;autor:Edward O. Wilson 
514;Myszy i ludzie (CD) autor: John Steinbeck;obca;1;1;58;zł;20.44;1;0;1;http://www.matras.pl/media/catalog/product/m/y/myszy_i_ludzie_cd_IMAGE1_247776.jpg.jpg;0;autor:Tore Renberg 
515;Charlotte Isabel Hansen autor: Tore Renberg;obca;1;1;12;zł;37.91;1;0;1;http://www.matras.pl/media/catalog/product/c/h/charlotte_isabel_hansen_IMAGE1_247233.jpg.jpg;0;autor:John Steinbeck 
516;Myszy i ludzie autor: John Steinbeck;obca;1;1;65;zł;20.68;1;0;1;http://www.matras.pl/media/catalog/product/m/y/myszy_i_ludzie_IMAGE1_245333_2.jpg;0;autor:Eric-Emmanuel Schmitt 
517;Kobieta w lustrze autor: Eric-Emmanuel Schmitt;obca;1;1;23;zł;31.35;1;0;1;http://www.matras.pl/media/catalog/product/k/o/kobieta_w_lustrze_IMAGE1_245722.jpg.jpg;0;autor:Pam Jenoff 
518;Dziedzictwo autor: Pam Jenoff;obca;1;1;56;zł;26.39;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dziedzictwo_IMAGE1_244382.jpg.jpg;0;autor:Ahmet Hamdi Tanpinar 
519;Instytut regulacji zegarów autor: Ahmet Hamdi Tanpinar;obca;1;1;51;zł;13.71;1;0;1;http://www.matras.pl/media/catalog/product/i/n/instytut_regulacji_zegarow_IMAGE1_239580.jpg_10.jpg;0;autor:Eric-Emmanuel Schmitt 
520;Marzycielka z Ostendy autor: Eric-Emmanuel Schmitt;obca;1;1;76;zł;26.39;1;0;1;http://www.matras.pl/media/catalog/product/m/a/marzycielka_z_ostendy_IMAGE1_239659_1.jpg;0;autor:Mario Vargas Llosa 
521;Szelmostwa niegrzecznej dziewczynki autor: Mario Vargas Llosa;obca;1;1;92;zł;35.49;1;0;1;http://www.matras.pl/media/catalog/product/s/z/szelmostwa_niegrzecznej_dziewczynki_IMAGE1_239330.jpg;0;autor:Haruki Murakami 
522;1Q84. Tom 3 autor: Haruki Murakami;obca;1;1;42;zł;41.35;1;0;1;http://www.matras.pl/media/catalog/product/1/q/1q84_tom_3_IMAGE1_239068.jpg_5.jpg;0;autor:Bram Stoker 
523;Dracula autor: Bram Stoker;obca;1;1;76;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/d/r/dracula_IMAGE1_236227.jpg_10.jpg;0;autor:Nigel Slater 
524;Tost. Historia chłopięcego głodu autor: Nigel Slater;obca;1;1;18;zł;28.87;1;0;1;http://www.matras.pl/media/catalog/product/t/o/tost_historia_chlopiecego_glodu_IMAGE1_237717.jpg_5.jpg;0;autor:Józef Banaś 
525;Strefa entuzjazmu autor: Józef Banaś;obca;1;1;45;zł;41.28;1;0;1;http://www.matras.pl/media/catalog/product/s/t/strefa_entuzjazmu_IMAGE1_237225.jpg_2.jpg;0;autor:Shan Sa 
526;Naga cytra autor: Shan Sa;obca;1;1;89;zł;wrz.19;1;0;1;http://www.matras.pl/media/catalog/product/n/a/naga_cytra_IMAGE1_234364.jpg_8.jpg;0;autor:Jodi Picoult 
527;Świadectwo prawdy autor: Jodi Picoult;obca;1;1;22;zł;28.gru;1;0;1;http://www.matras.pl/media/catalog/product/s/w/swiadectwo_prawdy_IMAGE1_233083.jpg;0;autor:Aravind Adiga 
528;Submarino autor: Jonas T. Bengtsson;obca;1;1;38;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/s/u/submarino_IMAGE1_227868.jpg;0;autor:Carlos Ruiz Zafon 
529;Cienka czerwona linia (2DVD MP3) autor: Jones James;obca;1;1;93;zł;28.61;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_147670.jpg;0;autor:Blandine Le Callet 
530;Ostatni mieszkaniec autor: Aravind Adiga;obca;1;1;19;zł;35.22;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_142127.jpg;0;autor:Philippa Gregory 
531;Książę Mgły (CD MP3) autor: Carlos Ruiz Zafon;obca;1;1;74;zł;20.45;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_139107.jpg;0;autor:Jodi Picoult 
532;Tort weselny autor: Blandine Le Callet;obca;1;1;33;zł;13.71;1;0;1;http://www.matras.pl/media/catalog/product/t/o/tort_weselny_IMAGE1_221931.jpg;0;autor:Santiago Gamboa 
533;Czerwona królowa autor: Philippa Gregory;obca;1;1;94;zł;33.00;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_126770.jpg;0;autor:Irit Amiel 
534;Amulet autor: Roberto Bolano;obca;1;1;3;zł;cze.90;1;0;1;http://www.matras.pl/media/catalog/product/a/m/amulet_IMAGE1_217719_9.jpg;0;autor:Carlos Ruiz Zafon 
535;Cynicy autor: Anatolij Marienhof;obca;1;1;65;zł;14.pa�;1;0;1;http://www.matras.pl/media/catalog/product/c/y/cynicy_IMAGE1_220642.jpg;0;autor:Mario Vargas Llosa 
536;Dziewiętnaście minut autor: Jodi Picoult;obca;1;1;50;zł;28.gru;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dziewietnascie_minut_IMAGE1_220598_1.jpg;0;autor:Mario Vargas Llosa 
537;Samobójcza runda autor: William Styron;obca;1;1;59;zł;27.92;1;0;1;http://www.matras.pl/media/catalog/product/s/a/samobojcza_runda_IMAGE1_211841.jpg;0;autor:Rino Cammilleri 
538;Hotel Pekin autor: Santiago Gamboa;obca;1;1;64;zł;wrz.19;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_92026.jpg;0;autor:Timothy Erenberger 
539;Osmaleni autor: Irit Amiel;obca;1;1;80;zł;15.72;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_92003.jpg;0;autor:Michaił Bułhakow 
540;Książę Mgły autor: Carlos Ruiz Zafon;obca;1;1;85;zł;27.61;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_91944.jpg;0;autor:Roland Topor 
541;Ciotka Julia i skryba autor: Mario Vargas Llosa;obca;1;1;46;zł;33.00;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_91549.jpg;0;autor:Dina Rubina 
542;Raj tuż za rogiem autor: Mario Vargas Llosa;obca;1;1;73;zł;30.52;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_90703.jpg;0;autor:Shashi Tharoor 
543;Krucyfiks samuraja autor: Rino Cammilleri;obca;1;1;54;zł;28.78;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_89920.jpg;0;autor:Andriej Kurkow 
544;Wspomnienia niemieckiego snajpera autor: Timothy Erenberger;obca;1;1;85;zł;23.99;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_9942.jpg;0;autor:Władimir Kantor 
545;Mistrz i Małgorzata autor: Michaił Bułhakow;obca;1;1;64;zł;28.94;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_16771.jpg;0;autor:Lawrence Durrell 
546;Księżniczka Angina autor: Roland Topor;obca;1;1;52;zł;24.73;1;0;1;http://www.matras.pl/media/catalog/product/k/s/ksiezniczka_angina_IMAGE1_176726_5.jpg;0;autor:Jodi Picoult 
547;Hemingway for Cuba autor: Giuseppe Recchia;obca;1;1;70;zł;24.73;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_128227.jpg;0;autor:Gail Jones 
548;Syndykat autor: Dina Rubina;obca;1;1;48;zł;13.71;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_35825.jpg;0;autor:Elke Ahlswede 
549;Ostatnia miłość prezydenta autor: Andriej Kurkow;obca;1;1;74;zł;cze.35;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_47832.jpg;0;autor:Aisling Juanjuan Shen 
550;Bollywood autor: Shashi Tharoor;obca;1;1;73;zł;20.75;1;0;1;http://www.matras.pl/media/catalog/product/b/o/bollywood_IMAGE1_61702_16.jpg;0;autor:Herta Muller 
551;Plan pełnego zatrudnienia autor: Magnus Mills;obca;1;1;64;zł;kwi.51;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_57413.jpg;0;autor:Giovannino Guareschi 
552;Sebastian. albo wszechwładne namiętności autor: Lawrence Durrell;obca;1;1;20;zł;kwi.60;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_79295.jpg;0;autor:Lolita Bosch 
553;Krokodyl autor: Władimir Kantor;obca;1;1;85;zł;26.53;1;0;1;http://www.matras.pl/media/catalog/product/k/r/krokodyl_IMAGE1_92831_16.jpg;0;autor:Nikos Kazantzakis 
554;Rozmowa ze Spinozą. Powieść-pajęczyna autor: Goce Smilevski;obca;1;1;58;zł;19.50;1;0;1;http://www.matras.pl/media/catalog/product/r/o/rozmowa_ze_spinoza_powiescpajeczyna_IMAGE1_65547_16.jpg;0;autor:Umberto Eco 
555;Bez mojej zgody autor: Jodi Picoult;obca;1;1;19;zł;28.gru;1;0;1;http://www.matras.pl/media/catalog/product/b/e/bez_mojej_zgody_IMAGE1_247500.jpg;0;autor:Stephen Dobyns 
556;Rok don Camilla autor: Giovannino Guareschi;obca;1;1;98;zł;24.82;1;0;1;http://www.matras.pl/media/catalog/product/r/o/rok_don_camilla_IMAGE1_202986_1.jpg;0;autor:Nuria Masot 
557;Tata@home autor: Elke Ahlswede;obca;1;1;55;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/t/a/tatahome__IMAGE1_201471_5.jpg;0;autor:Meir Shalev 
558;Wracaliśmy znad morza autor: Luca Doninelli;obca;1;1;78;zł;wrz.35;1;0;1;http://www.matras.pl/media/catalog/product/w/r/wracalismy_znad_morza_IMAGE1_213172.jpg;0;autor:Francoise Chandernagor 
559;Złoty klucz autor: Nuria Masot;obca;1;1;70;zł;sie.79;1;0;1;http://www.matras.pl/media/catalog/product/z/l/zloty_klucz_IMAGE1_106552_1.jpg;0;autor:Elisabeth Chadwick 
560;Serce tygrysicy autor: Aisling Juanjuan Shen;obca;1;1;29;zł;14.90;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1444832886314_50244.jpg;0;autor:Deborah Moggach 
561;Sześćdziesiąt świateł autor: Gail Jones;obca;1;1;95;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/s/z/szescdziesiat_swiatel_IMAGE1_68780_5.jpg;0;autor:Thomas Cullinan 
562;Wracaliśmy znad morza autor: Luca Doninelli;obca;1;1;56;zł;wrz.35;1;0;1;http://www.matras.pl/media/catalog/product/w/r/wracalismy_znad_morza_IMAGE1_213172.jpg;0;autor:Charlotte Bronte 
563;Serce tygrysicy autor: Aisling Juanjuan Shen;obca;1;1;1;zł;14.90;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1444832886314_50244.jpg;0;autor:Bea Uusma 
564;Rosyjki romans autor: Meir Shalev;obca;1;1;10;zł;13.79;1;0;1;http://www.matras.pl/media/catalog/product/r/o/rosyjki_romans_IMAGE1_210227.jpg;0;autor: 
565;Pingwiny autor: Lolita Bosch;obca;1;1;64;zł;lis.70;1;0;1;http://www.matras.pl/media/catalog/product/p/i/pingwiny_IMAGE1_206738.jpg;0;autor:Geir Gulliksen 
566;Baudolino autor: Umberto Eco;obca;1;1;64;zł;40.53;1;0;1;http://www.matras.pl/media/catalog/product/b/a/baudolino_IMAGE1_41874_3.jpg;0;autor:Lian Hearn 
567;Dwie śmierci senory Puccini autor: Stephen Dobyns;obca;1;1;47;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/d/w/dwie_smierci_senory_puccini_IMAGE1_76632_5.jpg;0;autor:Irene Trimble 
568;Grek Zorba autor: Nikos Kazantzakis;obca;1;1;88;zł;33.08;1;0;1;http://www.matras.pl/media/catalog/product/g/r/grek_zorba_IMAGE1_179696_1.jpg;0;autor:Jonathan Safran Foer 
569;Złoty klucz autor: Nuria Masot;obca;1;1;71;zł;sie.79;1;0;1;http://www.matras.pl/media/catalog/product/z/l/zloty_klucz_IMAGE1_106552_1.jpg;0;autor:George Orwell 
570;Moja wina. bo tańczyłem cza-czę autor: Guillermo Cabrera Infante;obca;1;1;23;zł;kwi.51;1;0;1;http://www.matras.pl/media/catalog/product/m/o/moja_wina__bo_tanczylem_czacze_IMAGE1_188192.jpg;0;autor:Kristen Proby 
571;Korowód cieni autor: Julian Rios;obca;1;1;92;zł;cze.90;1;0;1;http://www.matras.pl/media/catalog/product/k/o/korowod_cieni_IMAGE1_206771_5.jpg;0;autor:Edith Wharton 
572;Fatum Laury Ulloa autor: Susana Fortes;obca;1;1;59;zł;cze.90;1;0;1;http://www.matras.pl/media/catalog/product/f/a/fatum_laury_ulloa_IMAGE1_99573_5.jpg;0;autor:Robert Harris 
573;Villette autor: Charlotte Bronte;obca;1;1;75;zł;38.92;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1505905738025_17571_1.jpg;0;autor:Katja Kettu 
574;Serce królowej autor: Elisabeth Chadwick;obca;1;1;5;zł;31.gru;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1505473995475_89445_1.jpg;0;autor:W. Bruce Cameron 
575;Przemilczane tajemnice autor: Deborah Moggach;obca;1;1;70;zł;27.22;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1505907242404_64975_1.jpg;0;autor:Joseph Roth 
576;Na pokuszenie autor: Thomas Cullinan;obca;1;1;70;zł;31.gru;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1505906815603_20743_1.jpg;0;autor:Richard Flanagan 
577;Ekspedycja. Historia mojej miłości. autor: Bea Uusma;obca;1;1;86;zł;45.41;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1498564310760_36583_4.jpg;0;autor:Nino Haratischwili 
578;Dom orchidei autor: ;obca;1;1;33;zł;30.19;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1501674880278_24972_5.jpg;0;autor:Eka Kurniawan 
579;Historia pewnego małżeństwa autor: Geir Gulliksen;obca;1;1;66;zł;24.81;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1498810016001_87048_5.jpg;0;autor:Margaret Atwood 
580;Piraci z Karaibów. Klątwa Czarnej Perły autor: Irene Trimble;obca;1;1;19;zł;20.60;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1498568415774_73896_2.jpg;0;autor:Paulo Coelho 
581;Oto jestem autor: Jonathan Safran Foer;obca;1;1;63;zł;41.35;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1490084074532_9782_24.jpg;0;autor:Edward Rutherfurd 
582;Konklawe autor: Robert Harris;obca;1;1;77;zł;28.87;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1490950137906_17636_5.jpg;0;autor:Catherine Lowell 
583;Ćma autor: Katja Kettu;obca;1;1;14;zł;30.52;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1490949981281_82311_16.jpg;0;autor:Joseph Roth 
584;Był sobie pies autor: W. Bruce Cameron;obca;1;1;52;zł;33.00;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1487159934031_4637_46.jpg;0;autor:Eric-Emmanuel Schmitt 
585;Ósme życie (dla Brilki). Tom 2 - NO autor: Nino Haratischwili;obca;1;1;16;zł;37.14;1;0;1;http://www.matras.pl/media/catalog/product/8/3/83f7d51f17c25e69cd36a4cb4bbeacc8_3.jpg;0;autor:Jodi Picoult 
586;Burza. Czarci pomiot autor: Margaret Atwood;obca;1;1;61;zł;33.00;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1478526942371_84579_5.jpg;0;autor:Federica Bosco 
587;Piękno to bolesna rana autor: Eka Kurniawan;obca;1;1;99;zł;41.28;1;0;1;http://www.matras.pl/media/catalog/product/1/3/1304344e8f197fa7eebbab83b236b354_7.jpg;0;autor:Charles Dickens 
588;Alchemik autor: Paulo Coelho;obca;1;1;66;zł;28.gru;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1487758445328_22094_1.jpg;0;autor:Irvine Welsh 
589;Ostatnia z rodu Brontë autor: Catherine Lowell;obca;1;1;3;zł;34.74;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1475852441987_44564_2.jpg;0;autor:Michał Bułhakow 
590;Noc ognia autor: Eric-Emmanuel Schmitt;obca;1;1;55;zł;22.25;1;0;1;http://www.matras.pl/media/catalog/product/7/f/7f99403d58a743a841b0641c2678cb49_6.jpg;0;autor:John Steinbeck 
591;Mistrz i Małgorzata autor: Michał Bułhakow;obca;1;1;54;zł;41.28;1;0;1;http://www.matras.pl/media/catalog/product/e/e/eea88ea59d0c188057e1deefc08e90cd_6.jpg;0;autor:J. D. Robb 
592;Interwencje 2 autor: Michel Houellebecq;obca;1;1;8;zł;28.87;1;0;1;http://www.matras.pl/media/catalog/product/5/2/5248bcbab43517c1e799ea40aaed036b_6.jpg;0;autor:Joanna Bernard 
593;Złota dama autor: Anna Oconnor;obca;1;1;35;zł;41.35;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1487672112625_29998_4.jpg;0;autor:Lucy Dillon 
594;Syn ogrodnika autor: Janos Hay;obca;1;1;81;zł;30.52;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1462450424553_91257_2.jpg;0;autor:Elisabeth Egan 
595;Tajemnica zaginionej ślicznotki autor: Eduardo Mendoza;obca;1;1;65;zł;28.87;1;0;1;http://www.matras.pl/media/catalog/product/c/e/ce75931a0af1782b07a828434f5d6e72_2.jpg;0;autor:Marco Magini 
596;Tajemnica Composteli autor: Alberto Santos;obca;1;1;75;zł;37.14;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1487597796906_12856_5.jpg;0;autor:Mary Higgins Clark 
597;Muzyka żab autor: ;obca;1;1;71;zł;32.26;1;0;1;http://www.matras.pl/media/catalog/product/f/f/ff9aeaf71a970a867f20e3a1bb03eb29_3.jpg;0;autor:Stefan Turschmid 
598;Kuchnia miłości autor: Fritzi  Paul;obca;1;1;12;zł;30.87;1;0;1;http://www.matras.pl/media/catalog/product/6/9/69cfba0ad85b727d60cf1fefa6a1cdb2_3.JPG;0;autor:Sere Prince Halverson 
599;Proces autor: Franz Kafka;obca;1;1;66;zł;28.87;1;0;1;http://www.matras.pl/media/catalog/product/I/M/IMG1475572519850_96474_1.jpg;0;autor:Sarah Waters 
600;Sukienka w kolorze nocnego nieba autor: ;obca;1;1;13;zł;30.52;1;0;1;http://www.matras.pl/media/catalog/product/f/f/ff5018700b3e2ae202a970c32d6325ce_3.jpg;0;autor:Diane Chamberlain 
601;Przed świtem autor: Stephenie Meyer;kryminał;1;1;20;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/p/r/przed_switem___IMAGE1_182499.jpg;0;autor:Stephenie Meyer 
602;Czarne sekundy autor: Karin Fossum;kryminał;1;1;70;zł;30.87;1;0;1;http://www.matras.pl/media/catalog/product/c/z/czarne_sekundy_IMAGE1_271333.jpg;0;autor:Karin Fossum 
603;Portret szpiega autor: Daniel Silva;kryminał;1;1;40;zł;33.45;1;0;1;http://www.matras.pl/media/catalog/product/p/o/portret_szpiega_IMAGE1_264795_10.jpg;0;autor:Daniel Silva 
604;Lato w Zatoce Aniołów autor: Barbara Freethy;kryminał;1;1;20;zł;30.87;1;0;1;http://www.matras.pl/media/catalog/product/l/a/lato_w_zatoce_aniolow_IMAGE1_260717.jpg.jpg;0;autor:Barbara Freethy 
605;Trzeci policjant autor: Flann O'Brien;kryminał;1;1;41;zł;30.mar;1;0;1;http://www.matras.pl/media/catalog/product/t/r/trzeci_policjant_IMAGE1_261234.jpg.jpg;0;autor:Flann O'Brien 
606;Wampiry z Morganville. Księga 7. Ostatni pocałunek autor: Rachel Caine;kryminał;1;1;26;zł;09.lis;1;0;1;http://www.matras.pl/media/catalog/product/w/a/wampiry_z_morganville_ksiega_7_ostatni_pocalunek_IMAGE1_256073.jpg.jpg;0;autor:Adam Blake 
607;Oszustwo znad Morza Martwego autor: Adam Blake;kryminał;1;1;23;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/o/s/oszustwo_znad_morza_martwego_IMAGE1_256109.jpg.jpg;0;autor:Rachel Caine 
608;Dziewczynka z majowymi kwiatkami autor: Karin Wahlberg;kryminał;1;1;43;zł;31.06;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dziewczynka_z_majowymi_kwiatkami_IMAGE1_250693.jpg;0;autor:Karin Wahlberg 
609;Eksperyment Black Box autor: Mario Giordano;kryminał;1;1;45;zł;16.56;1;0;1;http://www.matras.pl/media/catalog/product/e/k/eksperyment_black_box_IMAGE1_251540_1.jpg;0;autor:Mario Giordano 
610;Kryptonim Burza. Odległe rubieże autor: Vladimir Wolff;kryminał;1;1;2;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/k/r/kryptonim_burza_odlegle_rubieze_IMAGE1_252377.jpg;0;autor:Vladimir Wolff 
611;Mrowisko autor: Edward O. Wilson;kryminał;1;1;99;zł;31.71;1;0;1;http://www.matras.pl/media/catalog/product/m/r/mrowisko_IMAGE1_245631.jpg.jpg;0;autor:Edward O. Wilson 
612;Mroczny welon autor: Linda Howard;kryminał;1;1;78;zł;26.69;1;0;1;http://www.matras.pl/media/catalog/product/m/r/mroczny_welon_IMAGE1_246507.jpg.jpg;0;autor:Linda Howard 
613;Zablokowany. Formuła 1 autor: Wolf Haas;kryminał;1;1;89;zł;22.50;1;0;1;http://www.matras.pl/media/catalog/product/z/a/zablokowany_formula_1_IMAGE1_246506_5.jpg;0;autor:Wolf Haas 
614;Europa blues autor: Arne Dahl;kryminał;1;1;69;zł;29.27;1;0;1;http://www.matras.pl/media/catalog/product/e/u/europa_blues_IMAGE1_243140.jpg.jpg;0;autor:Arne Dahl 
615;Dziedzictwo autor: Pam Jenoff;kryminał;1;1;2;zł;26.39;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dziedzictwo_IMAGE1_244382.jpg.jpg;0;autor:Pam Jenoff 
616;Księga Wszystkich Dusz. Tom 1. Czarownica + Tom 2. Tajemnica... autor: Deborah Harkness;kryminał;1;1;72;zł;49.90;1;0;1;http://www.matras.pl/media/catalog/product/k/s/ksiega_wszystkich_dusz_tom_1_czarownica__tom_2_tajemnica_komplet_IMAGE1_241208_5.jpg;0;autor:Deborah Harkness 
617;Pamiętniki wampirów. Księga 4. Północ autor: L.J. Smith;kryminał;1;1;84;zł;31.62;1;0;1;http://www.matras.pl/media/catalog/product/p/a/pamietniki_wampirow_ksiega_4_polnoc_IMAGE1_238030_1.jpg;0;autor:L.J. Smith 
618;Relikwiarz+Laboratorium+Zabójcza fala (komplet) autor: Douglas Preston;kryminał;1;1;51;zł;35.05;1;0;1;http://www.matras.pl/media/catalog/product/r/e/relikwiarzlaboratoriumzabojcza_fala_komplet_IMAGE1_240087.jpg_4.jpg;0;autor:Douglas Preston 
619;Zastygłe życie autor: Lincoln Child;kryminał;1;1;16;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/z/a/zastygle_zycie_IMAGE1_238431.jpg;0;autor:Lincoln Child 
620;Dracula autor: Karin Wahlberg;kryminał;1;1;22;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/d/r/dracula_IMAGE1_236227.jpg_10.jpg;0;autor:Karin Wahlberg 
621;Zabiłem Piotra Jaroszewicza autor: Henryk Skwarczyński;kryminał;1;1;89;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/z/a/zabilem_piotra_jaroszewicza_IMAGE1_237843.jpg;0;autor:Henryk Skwarczyński 
622;Www.1939.com.pl autor: Marcin Ciszewski;kryminał;1;1;19;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/w/w/www1939compl_IMAGE1_236977.jpg_3.jpg;0;autor:Vladimir Wolff 
623;Północny sztorm autor: Vladimir Wolff;kryminał;1;1;76;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/p/o/polnocny_sztorm_IMAGE1_236967_1.jpg;0;autor:Marcin Ciszewski 
624;Wizje w mroku. Tajemnicza moc. Opętany. Pasja autor: L.J. Smith;kryminał;1;1;75;zł;lis.99;1;0;1;http://www.matras.pl/media/catalog/product/w/i/wizje_w_mroku_tajemnicza_moc_opetany_pasja_IMAGE1_235786_6.jpg;0;autor:L.J. Smith 
625;Myszy i koty autor: Gordon Reece;kryminał;1;1;13;zł;wrz.31;1;0;1;http://www.matras.pl/media/catalog/product/m/y/myszy_i_koty_IMAGE1_232457.jpg_9.jpg;0;autor:Gordon Reece 
626;Na szczyt  góry autor: Arne Dahl;kryminał;1;1;94;zł;wrz.99;1;0;1;http://www.matras.pl/media/catalog/product/n/a/na_szczyt__gory_IMAGE1_231650_1.jpg;0;autor:Arne Dahl 
627;Oddech nocy autor: Lesley Livingstone;kryminał;1;1;67;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/o/d/oddech_nocy_IMAGE1_225672_6.jpg;0;autor:Lesley Livingstone 
628;Opętanie autor: Erica Spindler;kryminał;1;1;27;zł;29.20;1;0;1;http://www.matras.pl/media/catalog/product/o/p/opetanie_IMAGE1_234506.jpg_9.jpg;0;autor:Erica Spindler 
629;Pamiętniki wampirów. Pamiętnik Stefano. Tom 3. Pragnienie autor: L.J. Smith;kryminał;1;1;16;zł;24.93;1;0;1;http://www.matras.pl/media/catalog/product/p/a/pamietniki_wampirow_pamietnik_stefano_tom_3_pragnienie_IMAGE1_232343_1.jpg;0;autor:L.J. Smith 
630;Ręka fatum autor: Lis Wiehl;kryminał;1;1;48;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/r/e/reka_fatum_IMAGE1_229684_3.jpg;0;autor:Lis Wiehl 
631;Księga Wszystkich Dusz. Tom. 2. Tajemnica autor: April Henry;kryminał;1;1;22;zł;39.99;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_142594.jpg;0;autor:April Henry 
632;Najpiękniejsza. Miłość. zbrodnia. polityka autor: Deborah Harkness;kryminał;1;1;27;zł;25.wrz;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_140009.jpg;0;autor:Deborah Harkness 
633;1977 autor: Aleksandra Jakubowska;kryminał;1;1;7;zł;wrz.90;1;0;1;http://www.matras.pl/media/catalog/product/1/9/1977_IMAGE1_226423_6.jpg;0;autor:Aleksandra Jakubowska 
634;Zamek z piasku. który runął autor: David Peace;kryminał;1;1;4;zł;45.93;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_139285.jpg;0;autor:David Peace 
635;Konfrontacja autor: Stieg Larsson;kryminał;1;1;26;zł;30.95;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_134423.jpg;0;autor:Stieg Larsson 
636;Mściciel autor: Douglas Preston;kryminał;1;1;70;zł;26.69;1;0;1;http://www.matras.pl/media/catalog/product/m/s/msciciel_IMAGE1_222710_6.jpg;0;autor:Douglas Preston 
637;Dziewczyna. która igrała z ogniem autor: Mark Billingham;kryminał;1;1;46;zł;37.56;1;0;1;http://www.matras.pl/media/catalog/product/d/z/dziewczyna__ktora_igrala_z_ogniem_IMAGE1_223831_2.jpg;0;autor:Stieg Larsson 
638;Mężczyźni. którzy nienawidzą kobiet autor: Stieg Larsson;kryminał;1;1;33;zł;33.38;1;0;1;http://www.matras.pl/media/catalog/product/m/e/mezczyzni__ktorzy_nienawidza_kobiet_IMAGE1_221570_2.jpg;0;autor:Stieg Larsson 
639;Zła krew autor: Stieg Larsson;kryminał;1;1;14;zł;29.27;1;0;1;http://www.matras.pl/media/catalog/product/f/i/file_121171.jpg;0;autor:Arne Dahl 
640;Mroczne wyzwanie autor: Arne Dahl;kryminał;1;1;3;zł;maj.90;1;0;1;http://www.matras.pl/media/catalog/product/m/r/mroczne_wyzwanie_IMAGE1_218545_6.jpg;0;autor:L.J. Smith 
